Doctor,Doctor_ID
Kimberly Powers,D2CF24F
Noah Grant Dds,DC572AA
Alejandra Miller,DD4819F
Maria Gaines,DCE8DF4
Catherine Nguyen,D99303F
Cory Oneal,D3973CA
Manuel Lucero,D6FE415
Brittany Hanson,DFF574E
Nicholas Lara,DAF31D0
Andrew Ford,D2E1181
Gary Mendoza,DA06D05
Joseph Buchanan,D362DFD
Daniel Kim,DED6923
Corey Hall,D91247B
William Frank,DF4A2C7
Jill Rodriguez Md,DD2099F
Kristy White,D1B1E0B
Colleen Ramirez Md,D6207A1
Samuel Vasquez,D05CA9C
Joshua Warner,D274CB1
Craig Guerra,D846D4D
Catherine Rice,D4E14E5
Donna Larson,D257910
Amanda Carpenter,D5DD68A
Jake Collins,DD27177
Chad Obrien,D5D3DF6
Benjamin Stewart,DB75CD6
Gregory Allen,D731EDF
Juan Mitchell,D98A925
Melissa Diaz,D5AE40A
Joe Castro,D702887
William Cummings,D41A187
Jessica Giles,D650EE1
Heather King,D2AA13E
Mary Graham,DD0DA67
Jessica Carrillo,DD8D352
Jose Hayes,DB8AEB1
Aaron Meyers,DF69521
Vanessa Meyer,DD40959
Susan Holmes,DEAAC03
Mrs. Erin Aguirre,D7D0C3C
Amber Nichols,DAA5B8E
Karen Chandler,D378645
Joshua Baker,D728DE9
Grant Brown,DA2725E
Ian Stuart,DB3ECFA
Carolyn Santiago,D1048D0
Ryan Ayala,D612F31
Becky Duran,D3E657D
Gregory Figueroa,D39395C
Christopher Sandoval,D88914D
Margaret Ortiz,D1270DE
David Garza,D75B558
Dale Kelly Iii,DD064D2
Allison Blankenship,D16AEE4
Katherine Guerra,DA2D999
Daniel Cole,DF18E02
Shawn Alvarado,D3606AB
Robert Daniels Iii,DCD7134
David Carlson,D8CCE10
Melissa Higgins,D3221A6
Gregory Mckinney,D0E6F3A
Laura Bauer,D42F189
Shelly Andrade,D1748D4
Patricia Kirk,D01AB11
Paul Myers,D5151C9
Kevin Ross,D7A0C5F
Bonnie Jackson,D0257A2
Shawn Johnson,D5B77AE
Adam Robles,D17F6D1
Daniel Soto,DEA4F92
Amy Chaney,D2170FD
Ryan Mcknight,DAF49A4
Jonathan Crawford Jr.,DBCC1AC
Frank Guerrero,DE3A778
Caitlin Garner,D31A458
Brenda Nguyen,D782397
Matthew Roberts,DA61C23
Barbara Schmidt,D120C2E
Gina Lopez,D379FBE
John Munoz,DA0173F
Brett Hogan,D7314EC
Jonathan Barrett,DCD39B0
Mrs. Jennifer Roberts Md,D84B1FA
Rachel Lee,D2E41BE
Samantha Wagner,DC05406
Michael Jordan,D79255A
Michael Pitts,D5B0684
Tina Maddox,D965E5E
Jack Wheeler,DF193B3
Donald Mullen,D1F444D
Steven Crane,DB8BF19
Jermaine Juarez,DF9499D
Michelle Baker,D03D0DF
Jasmine Glover,D031B98
Brenda Wilson,D14C16C
Larry Cortez,D3C4BDD
Adam Rice,DCDDE4E
Kristine Pena,DF3A861
Jason Mccoy,D3E7F7F
Julia Roberson,DD18EFB
Derrick Cross,D7FB9E1
Charles Terry,D1C2BD9
Ms. Susan Martinez,D46F75A
Edgar Walker,DDA0549
Ian Cox,D42FA76
Anthony Scott,D3E8A93
Jeremy Williams,DAFA06C
Kevin Murphy,DED3853
Dr. Frank Roman Dvm,D3204B5
Kyle Hunter,DF55EB0
Daniel Luna,DD026CC
Heather Simpson,D247C13
James Winters,D0364E6
Jonathan Anderson,DE60B2F
Lance Mitchell,D1C4AB6
Heidi Kennedy,D39C161
Kara Nelson,DA60F81
Adam Gonzalez,D9D1775
Adam Fox,D14F054
Scott Miles,D784990
Dakota Young,D26C633
Norman Tate,D9F6D8E
Kenneth Richard,DB04A24
Edward Zimmerman Ii,D20565A
Beth Murphy,DDD7C08
Mr. David Melton,D633532
Brianna Rodriguez,D7021B5
Brent Wagner,D9928A9
Anthony Hubbard,DFA3D8D
Scott Andrews,D198091
Jaime Haney,DB8BBD9
Jerry Waller,DCB302E
Mr. Craig Spencer,D6F51E5
Patricia Stokes,D87C5CA
Heather Lucero,D523A5C
Jamie Moyer,DD28270
Brittney Green,D8EB3DD
Joe Richmond,D3754F9
Matthew Roth,DCBBDE5
Eric Lee,DC47575
Andrew Holmes,D550E47
Alexis Winters,DB02489
Jose Carpenter,D1F302D
Gregory Carter,D8CCDA2
Mia Banks,D4546E3
Veronica Hines,D93944C
Sandra Scott,D2C7483
Christine Bishop,DB0FC36
Sergio Palmer,DEFAC24
Larry Page,DBEE2C2
Luis Mathews,D0C89A5
Mark Andrade,D558037
Eric Anderson,DBEE889
Mrs. Lindsey Mcdonald,D668400
Jacob Proctor,DC3F27C
Michael Soto,D3AFECB
Andrew Rosales,D051025
Jonathan Mooney,D2C92E0
Douglas Peck,D6C7447
Patrick Richardson,DA6CC9B
Connie Washington,D8A4646
Deborah Norman,D15BD81
Alexandra Knapp,D10B491
Manuel Perry,DFCA21A
Victor Brown,D6CE608
Gabrielle Saunders,DFC3D50
Monique Wilson,DE76B0E
Omar Sanders,DAC0FE5
Vincent Gentry,D560531
Christopher Rojas,DFF98CE
Ronnie Mullins,DFEE3B4
Ray Serrano,DE2BC0A
Tracey Taylor,DEDEA5D
Mr. Aaron Cain,DBDD205
John Floyd,D77BED5
Adrienne Jones,DA62A06
Heidi Robertson,D734C10
James Moreno,D8E28C5
Amy Stevenson,DB53FD8
Jasmine Alexander,D181271
Victor Duarte,D660224
Theresa Wilson,D0C920A
Robert Williamson,D685C7C
Roy Moore,D8F667D
Manuel Castillo,D8A5825
Luis Cross,DB3FCB9
Jessica Fowler,DC96F7A
Meghan Mills,D518703
Mary Greer,DF0BE0E
Chris Pennington,D768381
Amanda Lewis,D8B03E0
Lindsay Park,D946C80
Karla Owens,DF1210B
Taylor Peterson,DDCC083
Daniel Rhodes,DFC3D9C
Peter Tyler,D85AEEF
Pamela Edwards,DB0C862
Sarah Gonzalez,DA3EF18
Timothy Stanley,DDDB480
Sharon Eaton,D3E5B4C
Jamie Fernandez,D0B5239
Stephanie Newman,DEF519C
Charles Kent,D25A94D
Heather Johnston,D71611B
Tiffany Gilbert,D0489F0
Sarah Lara,DC599FC
Thomas Stone,DF217C1
April Alexander,D53F853
Debra Roberts,D7FCF1C
Lisa Velazquez,DA8A5D9
Sharon Robinson,D42039B
James Barrett,D5FF3FF
Vanessa Kim,D89A3C0
Robert Howard,D39B504
Melissa Roberts,D1D169D
Sandra King,D368056
Kathryn Bell,D0A5A83
Catherine Griffith,D3FCB71
Javier Fernandez,D216461
Angela Morales,DFCE37B
Dylan Cortez,DD58D1D
Carrie Brock,DA6F8BA
Tracy Freeman,D609ACC
Brandy Melton,D6B4CEF
Russell Daniels,D5D863A
Anna Vazquez,DC85F29
Alicia Santiago,DDBCFC6
Jasmine Whitaker,D990707
Deborah Molina,DE75684
Aaron Foster,D0586B8
Angela Butler,D1A892B
Anthony Simmons,DE44B11
Dominique Bradford,D7CD2A0
Jose Reese,D317EB3
Derrick Joseph,D8BBB9B
Lisa Allen,D6D2F93
Sean Mclean,DD0FD1B
Danielle Camacho,D4E187F
Melvin Bradshaw,D3BDF42
Fernando Smith,DFFFC78
Louis Padilla,D6E3B50
Robert Mitchell,DB411E1
Reginald Roberts,D7AEB5A
Steven Kelley,D4FCA61
Mariah Torres,D1CF41C
Bryan Martinez,D32B089
Jose Harmon,DBF3DF3
Kristopher Phelps,D746301
Lisa Mccann,DDCEF70
Harold Caldwell,D4CFE50
Abigail Garcia,D20988D
Jimmy Perry,D6E1BE4
Abigail Noble,D16A0A7
Dawn Navarro,DF7501B
Denise Guzman,D8BC749
Joseph Vincent,DD38FA1
Bobby Jones,D116C80
Matthew Waters,D236E60
Nicole Goodwin,D10D248
Breanna Gonzales,D828F31
Shari Wolfe,DA10244
Kristin Carter,D846BCB
Jacqueline Allen,D4BD662
Louis Livingston,D46080A
Thomas Cook,D87699A
Anthony Bell,D3E297E
Kelly Sanders,D57F353
Jeffrey Henry,D8BBA25
Crystal Quinn,D521DCC
Michael Little,D413686
Marissa Villarreal,D7D9C9E
Donna Armstrong,D3D8104
Becky Baker,D0A98E5
Mark Owens,DB8A2CF
Dana Bennett,DF74E35
Kevin Nguyen,D848284
Michael Anderson Dds,DE682BF
Emily Morse,D9BEB23
Brenda Harris,DA72DE1
Karen Kent,DF96070
John Hubbard,D59DCB7
William David,D47D65B
Desiree Mcdaniel,D05E0A9
Larry Roberts,D559583
Gavin Aguirre,D28D50A
Courtney Patrick,D67C631
Todd Morgan,DD34114
Angel Henderson,DB1602F
Denise Luna,DE38383
Krystal Watson,D15AB09
Malik Reyes,DB8BC38
Mrs. Jennifer King,DBC03A0
William Kirby,D8AB1E2
Elijah Torres,DA6E049
Kathleen Howard,DA5C010
Samantha Huang,DBC0C55
Paul Gonzalez Dds,DE73FBE
Hunter Wade,D8F346D
Daniel Rios,D6B1E4C
Danielle Morales,DF79473
William Sandoval,DA8ED34
Joshua Booth,DADCB54
Timothy Moore,D2322EB
Thomas Mahoney,DFB5129
Donald Hoffman,DF1AF18
Amy Cochran,D2FA856
Teresa Simmons,DB2291C
Sandy Davis,D61DB2E
Morgan Morrison,DFE675B
Juan Cherry,DFF469D
Evan Long,D423F94
Julia Ramsey,DE34490
Diane Guzman,DA15E5F
Rebecca Lambert,D7FEC17
John Rogers,D8744B8
Vincent Rodriguez,DCC12AE
Shelia Barrett,D3467FF
David Hart,D8FF0A4
Brian Rios,D49F80B
Adam Woodard,D8CBFCF
Jonathan Friedman,DC2BF44
Timothy Bennett,DD6D16E
Julia Murphy,D3F44FF
Ms. Allison Armstrong,D16A01B
Katherine Diaz,D9C340C
Jeremy Jordan,D7FA1EB
Cody Blackwell,D23B6CC
Janice Goodman,DFDC043
Melody Oconnell,D7E98D2
Zachary English,D1FD9ED
Anthony Walters,DB32D5B
George Matthews,DEEAC99
Brittany Sharp,D78F56A
Corey Baxter,D86B329
Jared Harris,DCA38B7
Terry Bennett,DA9C762
Charles Lawrence,D4C0825
Alicia Mccoy,D425079
Billy Kim,D161B36
Richard Boyle,DCBA9AF
Mark Kim,DEC9DCD
Rhonda Martinez,DE8AC4B
Dennis Turner Md,D2FF75E
Kristen Raymond,D7AF50F
Katie Ryan,DF94087
Tim Marks,DA3B15D
Lance Torres,DF15970
Thomas Montoya,D4EAE4F
Crystal Mahoney,DE0B108
Kelsey Mcguire,DCF4B21
Javier Coffey,DF7DB6C
Denise Harper,D789451
Anthony Hernandez,D9583D6
Sarah Bradley,DADA79D
Daniel Santos,D536F76
Michael Maldonado,D9CA149
Curtis Watson,D65C873
Christine Gray,D216A6D
Peter Chavez,DE6E4E2
Lindsay Allen,DA5B36A
Joseph Sutton,D0947A6
Melody Perez,DA6A180
Andrew Castillo,D5C6FD6
Crystal Baker,D06DF93
Marcus Shepard,D268221
Holly Cook,DAFCB27
Paul Peterson,D7D3D84
Deborah Perez,D1ACD3A
Danielle Sims,D12BF94
Dave Rosario,D9ED4F4
Diane Fletcher,DC2BEAC
Mrs. Samantha Campbell,D83F092
Beverly Elliott,DEA8E0E
Linda Rodgers,D83C9F9
Christy Reed,DDBFAA4
Dominic Miller,DBB2FCD
Travis Snyder,D91425E
Michael Patel,D59827B
Alexis Burch,D3EC66A
Linda Hill,D1254C6
Emily Maldonado,D087448
Terry Young,DA8900D
Kristin Fischer,D16C06C
Timothy Glover,D71F5CA
Robert Ruiz,D3894F1
Justin Turner,DAF59BF
John Poole,DC0F1D1
Lauren Oneill,DDA0B83
John Meyer,DCB50B4
Elizabeth Ashley,D112249
Luis Randolph,D438F9C
John Sanford,D7CAC18
Luis Bates,DA57660
Marc Dominguez,DCEE74E
Justin Cantrell,DFA438D
Tanya Buckley,D1ABA89
Matthew Hutchinson,D580F8D
Heather Carson,DE1F2A8
Lisa Ibarra,DBB9936
Billy Morton,D9AC9E2
Kimberly Gates,D0C6167
Richard Huffman,D4DBA75
Felicia Kelley,D5AFCA5
Brianna Armstrong,D33104D
Mitchell Stewart,D22854B
Andrea Pineda,D169B8A
John Armstrong,D5C8589
Joshua Fowler,D02D47C
Steven Lloyd,DA55088
Frank Mitchell,D383C94
Stephanie Gomez,D4A2480
Jeffrey Callahan,D0FB403
Tiffany King,D4840CE
Judith Spencer,D49FF03
Ronald Mills,DEC7220
Chelsea Salazar,D554987
Seth Evans,D608A2F
Elizabeth Martinez,D3C62F6
Jeremy Cameron,D95D4C0
Melinda Christian,DCA3294
Emily Bailey,DE49C31
Lisa Ali,DF7E72A
Brittany Wood,DD1FE8D
Karen Davis,D7D3FF1
Christopher Bush,D9D8754
Linda Morrison,D44F1FC
William Harvey,D3D4680
George Graham,DD75807
Gina Park,DDCEB9B
Anthony Bruce,DC2A88D
Sylvia Shannon,DD25866
John Harding,DD3DF75
Kristin Weber,D2A5578
Jeremy Andrews,DDB5E45
Jonathan Craig,DFF631F
Javier Norton,D1EB14F
James Cole,D267539
Bianca Scott,D5CA123
Dr. Heather Guerrero,D036DE7
Amanda Young,DB8C26E
Barbara Wilkins,DAA461E
Gina Wilson,D118B40
Christopher Stafford,DE547CE
Olivia Gibson,DD13546
Joy Roberts,DE67934
Haley Richards,D3A8094
Jordan Sanders,DAA8C7F
Mallory Rodriguez,D2BAD9D
James Sampson,D2E65CC
Taylor Meyer,D8DB3C1
Kaitlyn Jones,DAAEA13
Morgan Wood,DE25172
David Roberson,D41BD99
Wanda Underwood,D74A0C6
Janet Meyer,D36BCA2
Lauren Campbell,D69D590
Susan Lester,D4B31D2
Laurie Hernandez,D7A0B39
Diana Hernandez,D528DC4
Kellie Phillips,D631347
Kathleen Oliver,D0FB489
Justin Wiley,DE1DBED
Jacob Snyder,D82456B
Bradley Hurley,D15C100
Clinton Monroe,D472BD4
James Mcdonald,DF74159
Bobby Baker,DAAFDFB
Jamie Hicks,DA276DB
Kenneth Rodgers Dds,D5407A2
Matthew Alvarez,DEB8499
Kristen Tate,D66E054
Alyssa Chen,D2FE82C
Lisa Sullivan Dvm,D3AD1F8
Dawn Buchanan,D858350
Amy Cain,DDF7657
Thomas Vega,DD830B0
Hailey Morris,D99A71C
Mark Jordan,DE82EFC
Adam Duarte,D72787F
Cassandra Ramsey,D89FEDD
Mark Cortez,D35606A
Tyler Green,D18D5D1
Nathan Reese,D97C767
Jennifer Holden,D0BDF77
Jessica Davidson,D637EB3
Dan Peterson,DB79A90
Vicki Murphy,D952482
Nathan Stephens,DABAF88
Dustin Rios,D3B4FB1
Jared White,D815C31
Margaret Guzman,D2A64D6
Jonathan Cook,DD020F6
Wayne Garcia,D75E203
Samantha Long Md,D2C0DBD
Brandon Mcdaniel,D4150CD
Alexander Morris,DB230DA
Tiffany Lopez,D43D3D8
Kimberly Blevins,D57A25F
Kaitlyn Cox,D6F723A
Leslie Gonzalez,D37E1A6
Wendy Baker,D5B5545
Donna Porter,DB13727
Cynthia Salazar,D311A7C
Fernando Bates,DEAADE2
Ricardo Davis,D6F332F
Robert Howell,DD75406
Richard Mclean,DC45F43
Johnny Arnold,D1D316A
Craig White,D03ED5A
Sherri Hopkins,DF7F7F1
Dr. Pamela Olsen,D598382
Patrick Fernandez,D9D6D55
Shawn Austin,DF379E9
Joseph Walter,DBA3FF8
Javier Harper,DBEF272
Martha Weaver,DE490CA
Tammy Harris,DA0C062
George Gregory,DC9AD10
Jessica Weaver,DF7963F
Larry Nguyen,D62AAA9
Scott Sexton,DAA23DD
Tara Ramos,D9DCC81
Kelly Walsh,DF39F9E
Evan Page,D5FEAB4
Barbara Ellis,D999923
Alex Ortiz,D3335F0
Misty Patterson,D57DC5A
Samantha Odonnell,DE3429A
Mikayla Santos,DF85405
Gary Willis,D44471C
Donald Richards,D91262C
Sonya Hicks,D866BF4
Ernest Harrington,D8A6D10
Melissa Byrd,DF2CE7D
Dr. Jordan Bowman,D7D414F
Drew Wiggins,D337BB8
Samuel Ho,DB5073E
Alexis Young,DF29386
Lauren Page,DD48351
Tammy Young,D77DA86
Brittany Henson,DB2892B
Connie Lee,DCD7E49
Brandon Christian,DCD3055
Jessica Mcmillan,D7B573C
Jeremiah Booker,D836D12
Kenneth Allen,D361416
Jeffrey Dawson,D7313B1
Elijah Miller,D392FA8
Anna Webb,DDD40A0
Selena Callahan,D2DA494
William Harrison,D7E0C1D
Shannon Shah,D4C4CF2
Annette Parker,D09C24E
Jeffrey Zuniga,DC4ABCF
Seth Munoz,D5828A5
Mark Jenkins,DEDF917
Jill Sellers,DDF9165
Joseph Hodges,D02A928
Tammy Schwartz,D3E90A1
Megan Nichols,D817010
Wyatt Marquez,DEE8EDB
George King,D93B416
Walter Murphy,D8C1B72
Karen Collier,DA7441B
Peter Phillips,D7B4766
Crystal Norton,D5B68F0
Traci David,D5BD58E
Victoria Hayes,D7FFB14
Zachary Hogan,D651D3B
Cory Hernandez,D84DDF5
Joel Woods,D9B88CF
Joel Mccormick,D5831E6
Anthony Mejia,DBE800D
Matthew Stokes,D1A6E48
Brooke Hampton,D8C0F1C
Nancy Faulkner,D07C501
Kyle Lawrence,D88FA77
Edward Ayala,D7CC69C
Alex Cummings,D3D2865
Brittany Chapman,D12BEB8
Peter Baker,DBFFCB1
Nicole Simpson,DEEE3AA
Caitlin Huynh,DADBABA
Mike Hoffman,D15FA9A
Beth Chaney,DE9CD68
Zoe Roberts,D311E9B
Annette Duncan,D4FE71F
Tamara Hamilton,DC61B4D
Kathleen Mayo,D426FBB
Michelle Greer,D08D728
Cody Schneider,DAD3956
Debra Li,DE74F58
Travis Miller,D7F2218
Karen Mcmillan,D7D453F
Erica Jones Md,D8ABE0A
Christina Welch,D0F220A
Jordan Brennan,D99E9EB
Mrs. Vickie Bishop,DF52C6F
Allison Bell,DC39C05
Edward Robertson,DC80095
Eric Bates,D6C1FB8
Tyler Hudson,D77EE99
Emily Pena,DE45F74
Brenda Mays,D7137EC
Brian Hicks,DFB662D
Angela Braun,D442C5A
Gerald Hoffman,D84C83C
Connie Austin,D6E9914
Jack Roberts,DB436FF
Kathleen Martinez,D699CC0
Jack Schneider,DCA61A2
Tiffany Duran,DC9CE70
Nathan Garza,D3F7106
Rachael Sanders,DF8DBE9
Francis Mcneil Jr.,D80D505
Jacob Richard,D5EA442
Mary Christian,D9FCC7A
Jeff Webb,D4DF76E
Michael Nolan,D3759E2
Raymond Olsen,DFE3038
Dana Gillespie,D367DA8
Roy Jenkins Dds,D164EA7
Jackson Larson,D510DE9
Rose Silva,DBA478C
Amber Woodward,DAA04F9
Heather Mclaughlin Dds,DCC4094
Charles Cervantes,D0555EA
Steven Riddle,DA0A5AE
Victor Reynolds,DB3EE3B
Anthony Humphrey,DB77EB6
Catherine Gallagher,D194392
Jeremiah Haley,D02E181
Peter Goodman,D389C81
Tammy Costa,D546364
April Miller,DDA1287
Megan Clayton,D056553
Mr. Ryan Jones,D1DCC8E
Mr. William Jennings,D1F454B
Mr. Stephen Garza Md,D176F50
Kristen Gomez,D6093D9
Craig Hill,DBA8CC3
Rebecca Fields,D898323
Brenda Gray,DCFF63B
Jonathan Hughes,D47FDDD
Rachel Williams Dvm,D9F877F
Jerry Harris,DBB0E4B
Pamela Cameron,DAEB0F0
Anna Simon,D965C43
Mrs. Connie Gutierrez,D4866F0
Gerald Patterson,D3F8C66
Dustin Perkins,D4DD3D7
Carrie Garcia,DA368D7
Cindy Lyons,D0707EC
Kimberly Waters,D6D0F91
Ashley Garza,DD148A6
Jorge Castro,D1DAF7D
Roberto Mitchell,D3A255B
Martha Gomez,D882268
Michael Li,DF1E0B5
Sheila Morris,D8D4D1C
Tiffany Harper,D2F57C6
Crystal Nelson,DFE98F6
Pamela Wang,D985946
Kathryn Shields,DE943ED
Maria Gomez,D39CBD0
Connor Carlson,DF64653
Anthony Roth,DB14CEC
Walter Newman,D9FDA3F
Dennis Hughes,D0256E3
Bradley Young,D4A6CCE
Alexis Horton,D6A974E
Joyce Liu,D850381
Janice Soto,D048BEF
Sara Scott,DD8942E
Katherine Ayers,D7C8D1F
Donald Gonzalez,DA6EB51
Shane Jackson,DF9A3B6
Rebecca Raymond,D5D7374
Robert Fernandez,D168F04
Shirley Cooke,DB76EAD
Anne Meadows,D5B6832
Jesse Shea,D5ADDB9
Thomas English,D8A23CB
Melissa Edwards,DF76A2E
Robin Rowe,D9486AE
Shannon Moore Md,D1EA2E1
Richard Martinez,DAE9C74
Kelly Mason,DDFA0EC
Mary Allen,DC8F2A2
Brian Murray,DD692E5
Gary Walker,D894640
Mark Howard,D174295
Kelly Sanchez,DD9BD33
Scott Padilla,D5C0B6E
Rhonda Tucker,DDB725B
Frances Rosales,D48A771
Ruth Vazquez,DA5FA3A
Nicholas Long,D032E8B
David Montoya,D057CC3
Abigail Ewing,D3BA7D7
Gregory Gibson,DF5C21F
Robin Wood,D56CC43
Johnny Cummings,D1557EF
Regina Quinn,D731F64
Leah West,DB960C6
Mrs. Felicia Payne Phd,D1CEAE3
Kevin Herrera,D692A1C
Courtney Davis,DD34898
David Berg,DCF8A45
Stacey Davenport,D40B2C7
Matthew Sanchez,DD683DA
Brittany Moore,D4F85E3
Cassandra Bond,D0D662C
Gabriel Warner Ii,DA82203
Alexandria Miller,DAF2BBA
Cristian White,D474238
Patricia Brady,DD4C69B
Patty Durham,D435220
Ronald Klein,D0DA852
Melinda Mccoy,D10A531
Christopher Haas,D978281
Elizabeth Cabrera,D63AA82
Robert Bright,DC2894A
Jessica Maxwell,D26ED25
Dr. Clifford Juarez,D1B7A60
Allison Davila,D92B6FA
Evelyn Watts,D58FBD7
Mathew Ross,DEADBE9
Margaret Gonzalez,DDDFF08
Beth Burke,D4CC9CB
Douglas Kelley,D2F64C7
Laura Stout,D62D690
Daniel Holder,D3A53E9
Mandy Ibarra,D304D81
Lori Frye,D529D73
Jason Carroll,DD54B9B
Shelly Hart,D15FC50
Tracie Nelson,D408937
Selena Hardy,D9A0842
Douglas Weaver,DB64D5D
Victor Roberts,DB3E641
Kimberly Dominguez,DEEEDD0
Patricia Fox,D62665C
Jesse Carrillo,DDEBA70
Steven Davenport,D695EE3
Elizabeth Pearson,D92B638
Karen Warren,DACD81B
Jeremy Perez,DA7A046
Laurie Thompson,D5C4BBE
Alicia Vasquez,DD8D595
Meagan Hall,DD0F5F4
Melanie Robbins,DE46664
Pamela Fritz,D167B5F
Stephen Fitzgerald,D5AD126
Preston Moran,DE49604
Samantha Thornton,DDAE464
Allison Parsons,D5AB67B
Chase Robinson,D185C6E
Stephanie Clarke,D0B0E19
Darren Fischer,D619233
Ashley Meyer,D25518E
Jacob Best,D5DF0F8
Leslie Griffin,DD1CDD3
Colin Wood,D548EE2
Elizabeth Sharp,DD81769
Jessica Shelton Md,D20F676
Barbara Rivera,DCD053C
Craig Clarke,D3B503D
Samantha Dawson,D6D77F8
Gregory Avila,DC1EFFA
Sandra Thomas,DAB1CBF
Amanda Buck,D73C47B
Maria Butler,D17DFE3
Randall Powers,DE8D81A
Eric Allen,D8FCEC6
Phillip Gray,D81B617
Christina Gray,DBA99CA
Deborah Joseph,D38E0D7
Carl George,D80A3A2
Virginia Stein,DAAFD3E
Christina Duran,D8F93D0
Kathryn Conway,DF9C281
Jenna Good,D23EF97
Julie Rush,DC16081
Laurie Smith,D03D0B5
Brandon Hardy,DF41EA2
Anna Evans,D5ED639
Edwin King,DFEF024
Madison Robinson,D26BDCD
Ms. Deborah Miller,DF2B00C
Melissa Figueroa,DC946FE
Patricia Bailey,D66F0F7
Paula Mcgrath,D777AD5
Katie Smith,DD7AD30
Joseph Weaver,DFD4C16
Dennis Henson,DCCDC39
Cassie Simon,D0B617F
Natasha Barnett,D78811B
Thomas Maxwell,D82E71B
Michael Reynolds Dvm,DD3A997
Ann Preston,DBA8F03
Kristen Gardner,DA5D139
Randy Kelly,D89C662
Joseph Winters,D107BEE
Kelly Daniels,D92CFB0
Jamie Walker,D4462E1
Roger Edwards,DC19ABC
Debra Bernard,D39347F
Courtney Hunter,DDDEE78
Caitlin Johns,D15949C
Theresa Murphy,DFAEA41
Melody Morales,DFA1B58
Lauren Bates,DE650F1
Theresa Crawford,D1F86E2
Kelly Barnett,D9F86CC
Cristina Hall,D1F3781
Jerry Osborne,D627F57
Samuel Clark,DAB7B5E
Michael Davidson,D2CF90E
Mary Hoffman,D2CE6E3
Glenda Barnett,D79F6E5
Seth Rivera,D7AB79D
Patricia Mcdaniel,D5F074C
Carolyn Paul,DCF4E3B
Brandy Jordan,D529E62
Jared Pierce,D211485
Dana Vega,D709536
Alyssa Moore,D170DEB
Joseph Manning Jr.,D70FA80
David Chen,DA5C23F
Matthew Bell,D5716D0
Tracy Galloway,D302F6C
Chloe Curtis,DF62908
Lindsey Lang,DADD92B
Jason Marquez,D77E220
James Vargas,D82F692
Connie Frazier,D24F5A4
Susan Haynes,DAA80FA
William Morris,D9B1FC9
Grace Bowman,D4DCEA0
Shelley Mitchell,D00D4CA
Emma May,D352810
Amy Bates,D43A467
Cole Ruiz,D20467A
Benjamin Wheeler,D7BEE9C
William Fowler,DDA2E22
James Saunders,D2ACB8A
Brandon Mendez,D71276D
David Patel,D346A9F
Eric Gonzalez,D2911E8
Harold Gonzales,D9D9ED6
Diane Adams,DA15EC1
Marisa Jones,D1FC4B1
Christy Perez,DC27316
David Brown Dds,D4E47D4
Mr. Michael Taylor V,D535276
Adrienne Lopez,D84E815
Caitlin Taylor,DD5E89B
Connie Jimenez,DA2E56A
Michele Leon,D6A40F1
Ryan Torres,D1C2A2E
Brian Mcdowell,D63092D
Sonya Wright,DB3C8E5
Haley Gonzales,DDB2976
Alyssa Powers,D5E0990
Jessica Rangel,D8F496A
Melissa Wolf,D9F15FC
Robert Watkins,DB1FEF6
Natasha Bradley,DEC93B8
Susan Moon,D7F158F
Robert Flynn,D197A53
Devon Lucero,DDEF858
Kara Mitchell,D10F339
Rodney Henry,D0C65E2
Carmen Whitehead,D948E6C
Jaime Ramirez,D34452E
Brenda Anthony,D221318
Kathleen Hill,D9B93CF
Michelle Caldwell,D37F0C1
Ashley Carney,D31A84E
Daniel Martin,D30355D
Anthony Page,D6D9634
Mackenzie Davis,DE9F2EF
Terry Proctor,D4CF89E
Timothy Fields,D866F17
Ross Moore,D66D44E
Marcus Lester,DA04A19
Ryan Gonzalez,D58EB8F
Jesse Reyes,D06C55F
Debbie Brown,D54784E
Jacqueline Kelly,D627CA1
Kayla Mcintyre,D560800
Angela Odonnell,D567953
David Trevino,DC65CE8
Mario Coleman,DC318F5
Judith Foster,D25ED60
Dawn Jones,D802F5B
Morgan Lewis,D95FB01
Katherine Daugherty,DAA6BC0
Wendy Sanchez,D03404B
Claudia Lang,DB8C9A9
John Gentry,D8FA048
Jon Banks,D6B74BD
Lisa Schroeder,DF15486
Phillip Contreras,D16B6BF
Trevor Mays,D267385
Hannah Ho,D2919EF
Elizabeth Mccarthy,D4011D9
Mark Golden,D807265
Reginald Allen,D1C582F
Sabrina Brown Md,DB90977
Crystal Branch,DD072E0
Krista Allen,D6F6E08
Heather Cisneros,DF7DF23
Dana Wright,D878EE1
Theodore Wilson,D71E751
Brian Kaiser,D5880B1
Kyle Fisher,DE21B46
Pedro Callahan,D9CF671
Brandon Ballard,D14B20F
Stacey Glover,D7F7EDD
Christopher Singleton,D9202FE
Jordan Coleman,DF8413B
Lindsay Robertson,DA3DFE5
David Barnes,D8DAEAC
Samantha Bowman,D80DBEA
Mary Guzman,D04ECCD
Julian Carter,DE3D340
Chris Blankenship,DE0747A
Elijah Dunn,D964FC6
Allison Harrington,D759ED2
Susan Ryan,DC83A37
Darren Rasmussen,D200D31
Ryan Hanson,D871211
Kara Pittman,D750267
Andrew Schmidt,DB592A5
Victor Frazier,DDB5794
Carla Cole,D59A860
Alexandria Wiley,D13AD82
Christina Jimenez,D23DE8C
Courtney Scott,D79EE4F
