Doctor,Doctor_ID
Jacob Greer,D86C065
Tiffany Skinner,D10A937
Kelly Williams,D0F84CF
Rebecca Ryan MD,DB93604
Tina Dominguez,D743D35
John Benitez,DAB4438
Lee Ingram,D527C81
Thomas Barnett,D638AB7
William Carter,D9DDBD0
Emily Wilson,D748AE1
Jeremiah Huber,D05C8CE
Luis Zamora,D011562
Victor Thornton,DDC0760
Christopher Mason,D147BFB
Dwayne Anderson,D825044
David Allen,DDE8716
Briana Young,D8B28F3
Katherine Fitzgerald,DCE23A2
Jesus Lee,D504284
William Lewis,D29913C
Rebecca Dudley,D09037A
Martha Rivera,D69ABFB
Andrew Spencer,D3402BA
Tyler Frey,DF9548D
Susan Martinez,DB3B9FE
Victoria Horton,DE2B1FC
Scott Allen,DE258A0
Jessica Berry,D790121
Ann Miller,D9B55EC
Steven Jones,D26ED63
Donna Thompson,DC37ABF
Juan Gonzalez,D3EA4DE
Jeremy Gomez,D73863B
Rebecca Mullen,D3E8619
Rebecca Harris,D867964
Angela Jackson,DAD296F
Teresa Lynch,DB17660
Randall Wilson,D8AD7C8
Benjamin Anderson,DD50C56
Miguel Smith,D32C0C0
Kelly Daniels,D92CFB0
Stephanie Brown,D6A574D
Sarah Young,D5C345A
Neil Tucker,DECBD20
Teresa Johnson,D980B4D
Ashley Mendoza,DE8234F
Heather Thompson,D234407
Michael Castillo,D82F06B
Joshua Palmer,DDCFBB2
Allison Butler,D19477D
Miss Crystal Gonzales,DC89EA1
Suzanne Guerra,DA6E486
Dr. Shelia Mcintyre,D4C3818
Nicholas Hill,D1767A0
Scott Lopez,DF1AEF1
Dylan Middleton,D08F3C7
Katelyn Humphrey,D3CBC22
Stephanie Sandoval PhD,DA42319
Taylor Adams,D52E011
Matthew Murray,D030D9E
Charles Joseph,DB5D469
Roberto Jenkins,DCD2E75
Joshua Brown,D7BE347
Jenna Hawkins,D422BA9
Jessica Taylor,D133989
Janice Davis,D4CB21E
Brett Hernandez,DA41FA5
Melissa Haynes,D0644A6
Amanda Simpson,D4425EA
Jamie Gonzales,D4B24EC
James Ruiz,D51270B
Edward Kennedy,D0875DA
Anthony Watkins,D91B62F
Erica Cooper,DBDE281
Meredith Lopez,D0BAD21
Lee Archer,DA7974F
Robert Anderson,D8AC684
Chad Perez,D1114CF
Margaret Hardin,D8456F4
Kimberly Powers,D2CF24F
Amber Brown,DFCDF52
Billy Clark,D20EC22
Sharon Paul,D72179A
Sarah Kline,DD69F26
Christopher Frye,D275CD4
Adam Grimes,D4629D8
Mrs. Brittany Rios MD,D44E152
Chelsea Miller,D8204FE
Sarah Morris,DBA0374
Marie Johnson,D570C88
Julie Ramos,D8D6947
Brandon Rodriguez,DE60DFE
Mark Boone,D61BD94
Deborah Stewart,D7E20C3
Erin Shepherd,D47E08A
Robert Proctor,DA3A5F4
Christopher Rodriguez,D24C862
John Smith,D611732
Hunter Moore,D2D2EB8
Christopher Bradshaw,D902C69
Henry Ruiz,D3C01EF
Stephanie Gallegos,D8B569C
Stephanie Silva,D092313
Amy Keith,D1DB548
Brenda Stark,D4AA4C8
Cody Sanchez,D41F379
Tina Keller,D86A5EA
Kristen Brewer,D0A00AE
Heather Williams,D76FAC1
Jennifer Bailey,D15D326
Amanda Henderson,DF71C83
Carrie Gonzalez,DB939C5
Misty Hardin,D37F00F
Anthony Anderson,D3DF4AA
Noah Green,DC15720
Claudia Johnson,D85174C
Abigail Williams,D81E764
Dale Powell,DBA35A2
James Williams,D2ED96B
Rachel Norris,DEF3443
Sean Mahoney,DB13242
Adrian Galvan,DDB5A1D
Casey Watson,D9DF36E
Gerald Baker,DED7759
Kyle Coleman,D24C077
Paul Frost,D61C5C6
Jessica Harper,DE5611E
Robert Dennis,DC9A439
Paula Bonilla,D507587
Shannon James,D6F9300
Theresa Hall,D108C6B
Christopher Mercer,D7AC4E8
Michael Howard DVM,DE43525
Philip Williams,DB0FF89
Raymond Hall,D9C12A6
Charles Montgomery,DA9F6B1
Greg Gates,DCE66C4
Andrea Edwards,D469BBC
Jennifer Hernandez,D3D297F
Troy Bradley,D9A9514
Mary Hooper,DEA4DCD
Jacob Young,DE24EF3
Dalton Montes,D6BAC02
Michael Robinson,D7F5121
Juan Nichols,D4E01FB
Ashley Robinson,DB3DB25
Christina Garcia,D823FB3
Connie Flores,DD05A1C
Michael Mcguire,D699058
Carla Taylor,D4BD965
Patricia Smith,D26D131
Kyle Parker,D4507F7
Jacqueline Wyatt,D09EEA8
Jack King,D5F2D08
Heather Brown,DBA11C4
Chelsea Howard,D4EAE5E
Deborah Russell,D3B067E
Samuel Rodriguez,D2221A9
Robert Parsons,D0DD07C
Caroline Moore,DC80DB3
Corey Ramirez,DF59EC7
John Nguyen,DD44C29
Michael Clayton,D8235BF
Natalie Long,D1DD8D2
Jason Ellis,D77DFF8
Steven Myers,D7CF6B4
Jennifer Ramsey,D642C4B
Joseph Mejia,DB9AA41
Susan Fuller,D9FBA12
Jacob Rivera,D7B2238
Benjamin Mathis,D580903
Keith Avila,DC725CB
Matthew Kelley,D9714D0
Rachael Martinez,D5FDF01
Christopher Shepard,D18F533
Mark Johnson,D0A76D8
Madeline Lee,DA1649C
Kelly Neal,D9BFE58
Cynthia Duran,D27DFF8
Katherine Spencer,D3A6A1A
Tina Owen,D0B1452
Lindsay Wade,DB8162A
Edward Yoder DDS,DC466F2
Nicole Smith,DF5E4CF
Jessica Carter,D4BA3D2
Beverly Moses,DBEE5F8
George Ramirez,D7856C0
Adam Velazquez MD,D92A63A
Karla Pugh,D966216
Anthony Strickland,D6C0277
Todd Myers,DC43302
Joseph Alvarez,D5991A4
Elizabeth Flynn,DFAB505
Andrea May,DE72052
Teresa Smith,D52AF3D
Elijah Newton,D87B1A2
Richard Johnson,DC149B7
Noah Yang,D2FA7C6
Bruce Pacheco,D6E7B86
Marco Brown,D603B44
Gary Phillips,D307BC2
Lee Davis,DBCA421
Robert Davis,DBD4A34
Ryan Nolan,D5A9D4A
Olivia Moore,D644800
Luis Sparks,DCB5C81
Justin Nash,D279545
Brenda Hall,DB8B35E
Danielle Smith,D730BB7
Ms. Shari Riley,DBDBF23
Jeremy Nelson,D57892A
Heather Baker,D79513E
Tiffany Jackson,D815F57
Brandon Fuller,DBD566E
Gail Thomas,D209E26
Meghan Lawrence,DE43A7C
Timothy White,D135178
Jennifer Jones,DCE7D81
Jennifer King,DA17B8A
Denise Pacheco,D869992
Ashley Johnson,DBDD1D5
Stephanie James,D9FE8D0
Elizabeth Davis,D5AB3F5
Gary Williams,D1BDBE8
Charles Salinas,D3E7493
Collin Barr,DF13686
Melissa Davis,DEFAE11
Kim Lamb,D6C8C82
Mark Duncan,D0FB5DD
William Spencer,DCE6249
Spencer Ramirez,D174E05
Jeremy Hunt,DD631CF
Jeffery Scott,D4C9BC9
Christie Hernandez,D4DFDA4
Heather Graham,D72D938
Theresa Hawkins,D619E4E
Donna Williams,DE638A6
Albert Mendez,D85BD3F
Jason Henderson,D68549C
Christopher White,D70E343
Anna Hartman,D1A5754
Brian Miller,D070452
Karina Hampton,D64CC98
Timothy Wood,DD89B7B
Carol Reed,D7BCA72
Jesse Greer,D9DB8F3
Lisa Lopez,D4AAEE6
Jason Phillips,DE97894
Angela Davidson,DF198DC
Evan Martinez,D8D53F2
Kristen Jackson,D23FB33
Madeline Henson,DE0BDBC
Matthew Henderson,DB69319
Sharon Cooper,D2966D7
Brent Dean,D48BEF9
Angela Ferguson,D5E066D
Anita Miller,D1A96A8
John Ward,DB1C334
Sean Robles,DCBEEB0
Tom Matthews,DD5C786
Kimberly Chavez,D20109A
Gina Horton,D894A88
Mallory Bell,DE7C768
Ryan Mason,D3152A2
Wanda Massey,D558770
William Blankenship,D738D66
David Douglas,DC5B69F
Mary Short,D7B89AC
James Rodriguez,D173984
Thomas Huffman,D580BAD
Megan Rosales,D882215
Angela Jordan,D579688
Sheena Anderson,D91CD8E
Brenda Martin,D349E51
Robert Baldwin,DB4180E
Kathleen Brown,DE6F831
Christopher Garcia,DFF4C41
Gregory Hatfield,D773C4B
Brian Torres,D52C969
Amy Mccarthy,D4B878D
Michael Lindsey,DD0859F
Erin Aguirre,D4052D5
Sheila Moore,D3F0E93
Cory Stevens,DE492A8
Ronald Conley,D6262B2
Jason King,DBEB484
David Martinez,DF98CAC
Logan Irwin,D07A9B4
Daniel Yates,DAEE929
Chelsea Davis,D64888B
Barry Reese,D47C3ED
Marilyn Baldwin DVM,DC3D4F4
Melinda Spencer,D77922A
Ashley Hill,DA970F6
William Davis,D5F4F44
Candice Underwood,D850216
Michelle Meyer,D9709BB
Dawn Barron,D88B9A2
Emily Figueroa,DC65678
Carrie Banks,D8CBAE7
Hayley Guerrero,D1C37D6
William Turner,D9E90DF
William Raymond,D2B34A9
Samantha Watson,DEE2F78
Emily Jackson,D75D078
Kathryn Wright,D2D2F9A
Sandra Lee DVM,D3E6E66
James Cook,D8B6D01
Bonnie Fowler,DDCBA07
Kevin Dean,DA65078
Dana Robinson,D47B2E4
Michael Mcdowell,DD87118
William Hernandez,D70629D
Michelle Ramirez,D82BCE6
Kelly George,DE8E79B
Michelle Stone,D3FEFB1
Jonathan Randall,DC2DC62
Austin Carson,D73F84A
Ryan Ward,D71675F
Monica Henderson,D1C0CBD
Phillip Harris,DB3361B
Gerald Jennings,DCE720E
Aaron Harrison,DB9E2F9
William Brown,DC9F103
Melissa Wilson,DA7FEE6
Caitlin Weeks,DEE5707
Benjamin King,D660CA5
Alexander Stanley,DAB4884
James Castaneda,D0DFB6E
James Hughes,DE27A19
Paul Reynolds,D23423F
Jonathan Noble,D1E085F
Douglas Carr,D6C96A8
Barbara Goodman,D8F6D3C
Michelle Michael,D0174F9
Charles Roberts,DA0BC4B
Philip Patterson,D25B113
Sheila Cardenas,D5BDAD3
Ashley Johnson,DBDD1D5
Geoffrey Gray,D8C2107
Morgan Pham,DA7A290
David Bowen,DC6CC1E
Robert Anderson,D8AC684
Samuel Todd,D3F59A6
Amy Ramirez,DF81372
Nicholas Mcdonald,DC1ED4A
Mary Russell,DC01371
Paula Reed,D1A4ACC
Dr. Cynthia Jackson MD,DA718C8
Christopher Hernandez,D51357C
Chad Vincent PhD,DC0EEAB
John Gardner,D153C34
Jamie Rivera,D71D613
Priscilla Washington,D4D9218
Sherri Sanchez DVM,D485B5B
Danielle Harris DDS,DCE3945
Theresa Fitzgerald,DA6332C
Robin Brewer,DBE9BFF
Jacob Mcdowell,D64C5A2
Aaron Rodriguez,D467F15
David Cox,D420794
Larry French,DDB8BAD
Christina Alexander,DCC70D0
Gerald Allen,DA6DED8
Peter Navarro,D3509E6
Julian Porter,DCF885B
Daniel Bates,D414F59
Joseph Cortez,D7CDA80
Mark Martinez,D3F62AD
Rachel Wells,D83ADEF
Timothy Burke,DC7C00C
Charles Hoffman,DCE7BA2
Melissa Smith,DBBE705
Cynthia Castro,DCE8CA2
Ryan Chavez,D69DB13
Larry Rose,D2DD9D8
Matthew Kennedy,DDAF09E
Jessica Martinez DDS,DEEFD99
Brittany Wilson,D848DE3
Kari Lamb,D43E534
Stacie Moran,DD48DBD
Jonathan Hutchinson,D00E960
Kimberly Flores,D9A9D4E
Patricia Collier,D43B6FA
Scott Martin,D36072C
Laurie Murphy,D6B0A2A
Jeremy Chase,D16CAD7
Timothy Chen,DE5B2EF
Leslie Davies,D9C40DD
Jamie Willis,D91A637
Christy Taylor,D1EC7A5
Mrs. Amy Cohen DDS,D43B7E4
David Cole,D451FC3
Eric Sampson,D9489C4
Bruce Bruce,D3DA2C0
Gabrielle Dodson,D7925CA
Sharon Gutierrez,D37A81B
Christopher Buchanan,DC9DD45
Sean Gilmore,DE83AE1
Jon Ray,DE2F482
Sandy Sherman,DC98E83
Ms. Samantha Bell,DD94BB3
Thomas Patel,D290C40
Danielle Jones,DD7631E
David Sims,DCB1B15
Kyle Silva,D892806
Kayla Stanley,D25B3DF
Ryan Romero,DBE782B
Robert Moreno,DB54BBA
Jasmine Good,D6AF644
Matthew Cook,DA8B8FB
Allen Johnson,DD45754
Michelle Wells,DE840AA
Michelle Lee,DCF2CBF
Chris Kemp,DF6FADC
Sharon Cole,D2714B1
Tyler Rodriguez,D242356
Paula Orr,D0113B8
Nicole Bell,D4E2FBA
Mr. Christopher Webb,D6B62FB
William Watson,D46676A
Marco Campbell,DEE9604
Katie Lucas,DF5B05A
Ashley Caldwell,D997E53
Joe Maldonado,D732774
Michael Myers,D6768CE
Robert Bradley,DE34DDA
Anthony Jones,DD14950
Gary Flowers,D0F4607
Donald Price,D2A7217
Leslie Guerrero,D27A88B
Ryan Cantrell,DF490CF
Ashley Trujillo,D0F3C54
James Burgess DVM,D2060CD
Susan Jackson,D605194
Paul Rose,D8A64CB
Oscar Oneal,DA23C2F
Maria Hammond,DFEE5C9
Joseph Ellis,D8BFA69
Austin Newton,D6D5606
William Rose,DDCB467
Kathryn Perez,DB42288
Randall Liu,D32EF41
Ricky Clark,D32283D
Cassandra Brooks,DBD7249
Erin Greene,DC24328
George Clark,D49003D
Nicole Williams,DAA158E
Sydney Mendez,D33A47C
Jonathon Williams,DCC94B2
Donald Jenkins,DF574F7
Margaret Hood,D428895
Christina Reynolds,D4AD80F
George Odom,DE8D481
Jonathan Sherman,D02AEA5
Kim Wade,D448306
Donald Cameron,D79CFE9
Jeffrey Wilson,D0300CA
Kristin Marks,DD32790
Gregory Collins,DA3A34A
Samuel Martinez,D79F422
Jesse Montoya,DA45652
Danielle Peterson,D919E4B
Stephen Torres,D75EC0A
Jaime Rowe,D4DCA2C
Rebecca Garcia,D7ACF74
Sherry Jenkins,DFC0BDC
Scott King,DA2A4EF
Todd Wagner,DC6BB50
Reginald Roberts,D7AEB5A
Catherine Phillips,DBE696E
Robyn Anderson,DA60C57
Tamara Flores,D02FC80
Colleen Garcia,DBE2BB3
Lori Novak,D92B45E
William Turner,D9E90DF
Joseph Ryan,D2DA753
Lisa Davis,DDC94A8
Jessica Coleman,D5F52C9
James Lopez,DBB95B7
Nicholas Rice,D85311E
Jose Schmitt,DE1F9E8
Jerry Mccoy,D6B9A94
Angel Davis,D671EDD
Robert Ruiz,D3894F1
Trevor Jones,D21F72D
Alicia Holt MD,D5F9C2D
Todd Oconnell,D720DEC
Rachel Brown,DDE6C4A
Amanda Adams,DCEBD6E
Aaron Perez,D9422BD
Chelsea Singh,D31B46D
Wanda Bryant,D780D7A
Nicole Parker,D52427A
Lisa Reid,D149756
Wayne Murray,D058D3C
John Estes,D178A91
Michael Peterson,D85263B
Randy Davis,D54BFC1
Dustin Adams,DA378E3
James Brown,D8495E8
Robin Taylor,D875D32
Cynthia Simpson,D577F3C
David Smith,DA8F6A8
Ryan Edwards,D87DE2D
Mrs. Nicole Chapman,DF5EAA1
Karina Chavez,D145B8F
Lori Scott,D8489E8
Courtney Wilson,DD597B6
Jacob Weaver,DAFBC19
Miguel Miles,D9D8F7F
Jason Graham,D9131CB
Lori Rasmussen,DC6BDE8
Christopher Bowers,DC6A5AE
Anna Rodriguez,D528F1E
Darlene Moody,D6C6EEC
James Gomez,DA529FA
Travis Rowe,D044EB1
Jared Hale,D1C29ED
Cheryl Harper,D47242E
Katherine Anderson,DB3A3D7
Thomas Gregory,D74B619
Jessica Bates,D407419
Matthew Harris,D5276AF
Joseph Ayala,D689F2E
Ronald Thompson,D6386BF
Jerry Gillespie,D9EB900
Daniel Willis,D2F298B
David Andersen,D4E39D2
Shannon Gross,D4B7E5F
Brian Green,D8AF69F
Jeremy Davis,DCA3266
Jennifer Singleton,D5EF0E4
Heather Brewer,D438DBC
Elizabeth Morales,D537088
Sheila Vega,D9F1290
Denise Mcdonald,DB853CA
Wanda Webb,DC4EA1D
Sara Brandt,D88EEDE
Brandon Dunn,D9129BD
Kimberly Fuller,D6DF568
Jeffery Jones,D5E56A9
Joseph Obrien,D44CC87
Elizabeth Short,D92E637
Christina Gallagher,D6A13AD
Mr. Lee Baker,DAF651F
Andrea Johnson,D688FFF
William Hubbard,DBA777E
Sydney Chapman,DB6C7D0
Stephanie Cunningham,D8B42E5
Nicole Monroe,DDA90BB
Noah Greene,D571644
Tina Johnson,D47FB75
Daniel Perez,D8AFD24
Tracey Patel,DCC885D
Steven Mueller,DD892A0
Kevin Salinas,DC9AE85
Leah Murphy,D7623D1
Jason Maynard,D4EDB1A
Jennifer Morgan,D5DF0CA
John Williams,DA6CE1A
Douglas Johnson,D012DC2
Ashley Beltran,D844845
Lori Miranda MD,DE7980C
Roy Hopkins,D2FF9D7
Theresa Cummings,DC13669
Kenneth White,D1640EF
Russell Howell,D3EAE82
Megan Zimmerman,D1D3F75
Luke Jones,D510144
Jennifer Gonzalez PhD,D1CDD06
Kathleen Lopez,D019E3A
Christine Garcia,DF84DD8
Julie Richardson,DE07F0B
Mr. Brandon Phillips,DD0F1B1
Gloria Fitzgerald,DEF115C
James Strong,D8D257B
Susan Powers,D7EF055
Frederick Rodriguez,DC03C83
Allison Alvarado,DC03AD3
Hunter Johnson,DC4A08A
Cheryl Miller,D544B15
Justin Fields,DC7783C
Craig Diaz,DDFA5A8
Michael Martinez,D0C9122
Billy Willis,D49B5FB
Mathew Ortiz,D257655
Sabrina Turner,D169506
Ms. Amy Carter,D8A7473
Amanda Francis,DEEE523
Xavier Sanders,DC47590
Jacqueline Johnson,D111D61
Michael Miller,D217D46
Lisa Nichols,D572FA9
Kimberly Williams,D7AC8F7
Jason Moody,D2B7FAB
Micheal Gibson,D15B42E
Eric Castillo,D1710CE
Christopher Williams,DE2C459
Alicia Garcia,DECD930
Christine Davenport,DC1F076
Yvonne Ramirez,DCD9E08
Russell Nelson,D3FF6D7
Tina Thompson,D3B1879
Benjamin Ferrell,DE7EC17
Steven Garcia,D9BD1D0
Sara Young,DD87B79
Allison Griffin,D8C951C
Daisy Proctor,D667778
Sherry Williams,D89F32D
Veronica Wilkinson,DE2167C
Edward Davis,D7FE8BB
William Phillips,DCC493D
Christopher Rodriguez,D24C862
Katie Haynes,DB6AEBA
Jordan Mckinney,D709823
Joel Riley,D58CCA9
Amanda Harrison,D96A25A
Mikayla Martinez,DDA1FE3
Renee James,D59A7E9
Ann Hall,D070DFF
Michael Holder,D1E8958
Megan Henson,DCE1909
Angela Singleton,DB22B22
Evan Ray,DFF94DF
Susan Forbes,D6CB8BC
Devon Cochran,D707D20
Julia King,D06EDDA
Steven Smith,DF202F2
Timothy Phillips,D65BAD1
Matthew Nguyen,D17EC4A
Jeffrey Walker,D35499B
Kelly Hill,DC7BDD8
Nicholas Vaughan,D3AE79B
Jennifer Guerrero,D3D0E5A
Grant Bender,D1D1D03
Kendra Pierce,DA40D9B
Phyllis Phillips,D487E76
Tina Watson,D18C6F1
Julie Griffin,D2F1E1C
David Doyle,D44CF32
Lindsey Foster,DEAD1FF
Jason Beck,D3A3E94
Eric Hayes,D18FC37
Eduardo James,D80F44C
Andrew Shepard,DDE71D7
Charles Howell,DC1EABB
Mark Stevenson,DB5E776
Carol Thompson,DD52BE0
David Huff,D531856
Dillon Rich,D652562
Victoria Fuentes,DCD051B
Melinda Mccarthy,DB0946B
Jared Burke,DA259DA
Shane Perez,D8D4762
Carolyn Sloan,DD9D906
Miguel Flores,D303DAD
Ryan Vargas,DC0523E
Shane Baker,D28EA94
Erica Clark,D72E842
Mario Barr,D5DA2ED
Carol Oconnor,D8A522F
Christopher Huff,DCD5B3B
Nicholas Zuniga,DD6239F
Barry Grimes,D42CA0B
Veronica Phelps,D380535
Jose Willis,D478D74
Charles Zuniga,D78D53A
Keith Brown,DE39B07
Julie Knox,DEF4AB0
Laura Kane,D8882B4
Michael Johnson,D6539DF
Lynn Kennedy,D3C541A
Kenneth Martin,DF2CC8D
Michelle Brown,DE94AEF
Colleen Ferguson,DC8E6EE
Dustin Gray,D6310B8
Amanda Farmer PhD,D174ECD
John Garcia,D24EEBE
Leonard Davis,DCB164A
Gregory Freeman,D81C648
Rita Rojas DDS,D90F9E8
Jeffrey Mills,D129E8B
Sarah Cole,DEB528E
Jose Mcintosh,D5ADD8C
Anthony Wilson,D300CCC
Christopher Smith,D9A3D4D
Amy Cook,D73C1DA
Jackson Young,D3CEB2E
Melissa Garza,D019CB1
Robert Nelson,D72FC74
Aaron Hill,D8EF902
Yvonne Miller,D192847
Jimmy Conley,D0A6508
Jorge Cortez,DF4EBB5
Andrea Larson,D80F3E9
Amanda Fletcher,DF59928
Emily Lee,D0B597E
Nancy Warren,DC3D794
Carlos Brown,D68BE0D
Joshua Scott,DF9A39F
Wendy Harris,DD6CE39
Elizabeth Bernard,DE1E6E7
Todd White,DFE4DF1
Diamond Graves,DFB85A6
Elizabeth Butler,D15FADE
Mallory Wells,D3FFF4B
Kari Grant,D2D7FD1
Karina Collins MD,D3B3E8A
Savannah Murray,D8F3B50
Nicholas Hogan,D954505
Brittany Cortez,D306C1C
Eric Johnson,DFB35FD
Antonio Adams,D907BC2
Gary Lewis,DA0B1E1
Dr. Luis Myers,D7B2B40
Jose Campbell,DF2E50C
Justin Kim,D0E9E87
Justin Huang,D8F1B95
Don Wilson,DDF4D81
Kelly Meyers,DD92E69
Kathleen Edwards,D248EFC
Ashley Cox,D5A67B6
Andrew Tapia,DEBF793
Alicia Jacobs,D4A2E93
Michael Jackson,DB1D113
David Poole,DEDB656
Jeffrey Hunter,D614B58
Tyler Rodriguez,D242356
Gary Johnson,D365613
Barbara Acevedo,D8CE5CF
Mark Holder,D19DFA0
Kevin Martin,D09420B
Jennifer Williams,D863AD3
Ian Bond,D8807C8
Ashley Fuentes,D2A9DE7
Chad Gilbert,D14906A
Jonathan Adams,D2C9BA8
Chad Williams,DF1E736
Denise Kim,D05FE86
Emily Miller,D21DC4F
Brian Evans,D20F466
Christopher Singh,D6AE011
Eric Santos,D6E45AD
Kevin Fields,D47EF3E
Michelle Anderson,DB17443
Jared Smith,D7BCFA9
Christopher Day,D9DFCE3
Rebecca Mason,D13D325
Lisa Wilson,D59BE7C
Bradley Garcia,D762ABF
Lori Lynch,DE8E620
Amy Cooley,DADB82A
Mark Flores,DDC763C
Monica Whitaker,D6D8A2A
Vincent Brown,D27F986
Christine Maxwell,DD023EC
Matthew Reyes,D07D4A1
Miranda Moore,D96FA03
John Ruiz,DD06F51
Tina Hopkins,DEB7E44
Virginia Maldonado,D9E8EC4
Patricia Olson,DDBDBF8
Derrick Klein,D444A5E
Christina Phillips,DE9022A
Colleen Parsons,D2B66B0
Rita Jordan,DC808AE
Mr. Charles Webb,D47E93D
Joseph Buckley,D17A038
Jessica Moody,DD42D2C
Kevin Brown,D5C58F4
Barbara Medina,DAD3D8F
Regina Greene,DE92E38
Mr. Dustin Wong DVM,D41CDFE
Mrs. Hannah Garrison,D6EDE9C
Patrick Fuller,DC28507
Keith Ellison,D4A1E4F
Justin Moore,D7FBA67
Kimberly Burton,D2CABBA
Victoria Gonzales,DA71A68
Jennifer Clark,DF4A1F2
Gabriela Martinez,DD998C5
Jessica Carey,DB444D3
Sharon Martinez,D401F6F
Erica Cortez,DBA4ED2
Daryl Malone,DD55987
Mason Moore,DAB23E3
Samuel Soto MD,DD81F19
Traci Larsen,D30488F
Ashley Smith,D430C71
Gerald Green PhD,D68641F
Michael Ramirez,DA9DB24
Charles Turner,D173BDB
Benjamin Williams,D1C6474
Jessica Meyer,DCF303C
Amy Patterson,D4E2B1C
Michael Harrison,DC8E8FF
Tracy Collins,DD3CE3F
Randall Moore,D687392
James Davis,D1E3725
Cindy Diaz,D70B35B
Alexander Hendrix,D67E97D
Juan Mann,D8FE59D
Colton Bell,DC22102
Elizabeth Gomez,D6F18DA
Brooke Harris,D820721
Michaela Barnes,D60D91E
Kelsey Chen,D2A4B7A
Jennifer Davis,D25D33A
Cheyenne Nelson,D7E9A26
Tammy Osborn,D3C86B9
Peter Smith,DFA0B17
Morgan Thompson,D0D780F
Charles Hernandez,DF49CBB
Brandi Bell,D139CEC
Vincent Christensen,DB0DE78
Mark Johnson,D0A76D8
Rachel Martinez,DB123D8
Anthony Cohen,DD1EE32
Gregory Jones,DE8BC1C
Christopher Vang,D01F0D5
Bryan Bennett,D5AB8BD
Dalton Smith,DFDE554
Nancy Lopez,DABBD38
Martha Harrison,DBE6E01
Angela Hodges,DEFDD0A
Gary Franklin,D0B7B85
Julia Grimes,DA5F61D
Joseph Miles,DBB3C3A
Diana Sanders,D1F7745
Jordan Pittman,D1B7A5F
Olivia Woods,D90AB66
Victoria Burns,DDF9750
James Wilson,D3D8DC8
Anthony Martinez,D30C5EF
Stephanie Smith,D201402
Jessica Cox,DC42CC3
Philip Montgomery,DFBE67E
Valerie Anderson,D5B69C0
Jordan Alvarez,D9C8C51
Joseph Weaver,DFD4C16
Daniel Jacobs,D81F5AD
Nichole Craig,DCCB814
Morgan Combs,DD3E37B
Melanie Williams,D0617F8
Lori Meyer,D619F30
Jennifer Key,DFAA015
Garrett Miller,D25E995
Nicholas Hanna DVM,D146212
Timothy Collins,D69425F
David Moore,D56B992
Kathryn Owens,D6573EF
Theodore Singleton,DF215C0
Christina Terrell,D0BE70F
Brandi Jacobs,D907CA2
Christopher Woods,D671855
Marcus Silva,D0B64E8
Mr. Brian Mckay,D049F21
Jacob Williams,D35EABE
Kelly Snyder,DCB3DC7
Suzanne Gallegos,D8B6594
Rachel Hines,D0BB901
Heather Li,D47A972
Regina Schultz,DDDC17B
Glen Lester,D654C8E
Hannah Walker,D3F419C
Karen Hubbard,D3D8102
Samantha Holmes,D8EF166
Brianna Nelson,DF96BC4
Crystal Barnes,DCA649E
Pamela Becker,DD2F53B
Rebecca Berry,DB9E06D
Paul Ruiz,D387A9B
Lisa Greer,D7BEF75
Andrew Lawson,D53B53F
Vanessa Miles,DBC8AF5
Amanda Brady,D2C26B5
Stacey Buchanan,D6D9D1A
Vanessa Ochoa DDS,DF9E692
Daniel Hernandez,DA8867A
Sheila Gallagher,DE18FE1
Christina Thomas,DD52D89
Alicia Kramer,D6C9680
Nicholas Hawkins,DEB4043
Dr. John Wilson III,D6B5C5E
Jamie Long,D6C38D9
Diana Meyer,D7DB927
Dalton James,DBAC06C
Shannon Perez,D7264E2
Lisa Bailey,DEE04A0
David Simpson,D9C05E9
Angie Watson,D27031A
Carla Terry,D34E9DB
Patricia Thompson,D541960
Ruben Bailey,DA3682B
Kristine Dickson,DBC84A2
Alice Jones,D1E69E0
Daniel Perry,DBE63CC
Todd Adams,D7B5D75
Laura Chavez,D3499A2
Shane Mitchell,D12006E
Frank Cole,DDA6783
Brittany Adams,D96DEE2
Paul Lopez,D6D0D8B
Karen Hampton,D8DF5C8
Adam Pitts,D8F72E4
Beth Molina,D5276A2
Mark Martin,DB40B19
Jeremy Taylor,D11F5E5
Blake Flores MD,D10D20C
Mrs. Denise Perry,D60B6F2
Tonya Whitaker,D4D4463
Morgan Mckinney,D8A4873
Ms. Jennifer Melton,D99E65E
Donna Stephens,D59B9CC
Miss Victoria Rodriguez,D53A134
Sylvia Murphy,DB81539
Vanessa Lopez,DAAD507
Richard Pierce,D68924C
William White,D42E87C
James Anderson,D789796
Chelsea Smith,D33123B
Jason Griffin,D496B0F
Madison Williams,D239636
Donald Castillo,D285C9E
Amanda Rodriguez,D2A6F9E
Matthew Rios,D75E6ED
Kristy Ayala,DB9FE54
Douglas Dennis,D589C96
Lori York,DB0191A
Julia Webb,D8CF019
David Duncan,D084037
Brandon Richardson,D55264C
Cameron Silva,D7AF0FF
Sabrina Khan,DAA0B85
Deanna Ward,D6C4456
Pamela Dawson,DF6472D
Isaac Hernandez,DB8115A
Marisa Carpenter,D6CFF51
Sonia Ponce,D6441EC
Matthew Wilson,D02D240
John Reyes,D29DE62
David Hicks,D005871
Nicholas Parker,D0E6523
Aaron Aguilar,D3B3C43
Dennis Holt,D2DA7E4
Veronica Mason,D8CA246
